"block";"ID";"deg";"correct";"zaehler_packetID";"durchgang";"MeanAmplitude";"MaxRangeX";"MaxRangeY";"SwayVelocity";"reactionTime";"outlier"
"mental";"id3";90;1;15;4;1.50097835856016;5.1149;6.55718;719.62924039861;1234;FALSE
"visualStop";"id18";90;1;19;6;0.82995519258383;3.6749;3.613085;443.119235207604;2069;FALSE
"visualStop";"id31";90;1;15;4;1.56942151323816;4.9415;7.718176;739.983903524637;1230;FALSE
"mental";"id67";90;1;17;5;1.64346318301916;4.9491;6.842726;450.745875048891;1849;FALSE
"visual";"id74";45;1;13;3;0.93763206918183;3.4149;3.99108;528.94631890333;1481;FALSE
"visual";"id144";90;1;19;6;1.64062129522468;4.9219;5.84613;236.160492454928;2075;FALSE
"mental";"id72";90;1;13;3;2.81079522035889;10.3506;9.69791;647.030550333668;2330;FALSE
"mental";"id73";180;1;9;1;2.86062134749441;6.67353;6.7729643;172.698283970905;2784;FALSE
"mental";"id114";45;1;25;9;1.19325964453104;4.072663;3.3357;497.284752129331;1080;FALSE
"visual";"id110";90;1;15;4;2.10145261274381;6.1364;8.06899;198.02311372722;1644;FALSE
"visualStop";"id1";90;1;9;1;1.97444871519193;6.9506;6.6637;488.03884212444;1900;FALSE
"visualStop";"id146";90;1;15;4;1.69016243361761;4.97718;4.28366;220.822283733254;2109;FALSE
"visual";"id1";45;1;11;2;2.58796748359608;6.6046;9.3958;497.134057807942;1178;FALSE
"visualStop";"id42";180;1;29;11;2.79946235878318;7.0655;9.8683;536.20888870386;3997;FALSE
"mental";"id142";45;1;29;11;1.40643102401194;4.4078;5.517456;342.88752992583;1895;FALSE
"visualStop";"id8";180;1;31;12;2.87116603081219;8.6438;8.00267;569.689042047194;2130;FALSE
"visualStop";"id117";135;1;15;4;2.06048862493079;6.7837;5.64831;519.766601425583;2443;FALSE
"visual";"id53";135;1;13;3;1.71353457634885;4.29470000000001;9.74628;684.46140624796;2954;FALSE
"mental";"id98";90;1;23;8;4.05354574806391;12.2632;13.92564;543.375349986529;3730;FALSE
"visual";"id1";90;1;25;9;1.67787560120571;6.1177;5.26203;474.815248034545;1781;FALSE
"visualStop";"id32";135;1;9;1;3.00975552226986;7.5555;12.51551;691.272066198117;1997;FALSE
"mental";"id106";45;1;11;2;1.09852682584067;5.4171;3.91328;727.513867330514;1683;FALSE
"mental";"id35";45;1;29;11;2.85531988710725;8.7975;13.27012;668.697445962355;3072;FALSE
"mental";"id90";45;1;27;10;4.08810108271332;11.6519;9.109172;538.842009479355;1744;FALSE
"visualStop";"id73";90;1;13;3;2.04030162052218;6.47745;4.98805;215.653164957079;1570;FALSE
"visual";"id80";90;1;23;8;1.75600400393172;4.7395;6.02532;192.650316799909;1963;FALSE
"visual";"id7";45;1;15;4;1.76308853379944;7.1644;6.82137;544.021952611841;1554;FALSE
"mental";"id90";135;1;11;2;3.25941113332626;5.3907;12.84044;523.302465444175;1997;FALSE
"visual";"id25";45;1;27;10;2.018442289118;7.462;2.828065;318.76055195345;1089;FALSE
"visual";"id2";180;1;27;10;1.71938529158697;5.7955;6.71567;634.406851479203;2946;FALSE
"visualStop";"id17";180;1;31;12;1.14102606793281;4.3918;5.52681;504.745978265412;4488;FALSE
"visualStop";"id126";90;1;23;8;3.69849500071175;11.8269;10.94018;484.969917067055;2136;FALSE
"visualStop";"id118";180;1;17;5;5.64875265553292;19.5895;16.44166;254.460085936246;3747;FALSE
"visual";"id80";45;1;25;9;0.71706075799675;2.7169;2.4553;225.031344607008;1132;FALSE
"visual";"id79";45;1;11;2;1.86068976062814;2.8028;5.98496;230.180490358699;1060;FALSE
"visualStop";"id32";180;1;9;1;2.73861798557369;7.341;11.43329;693.72633133849;2487;FALSE
"visual";"id86";135;1;27;10;1.1407480650058;7.6358;2.06281;173.470044633603;1806;FALSE
"visual";"id54";45;1;27;10;2.76386897414154;6.7564;9.37218;684.459597610401;1789;FALSE
"visual";"id149";180;1;31;12;2.55196427901382;9.1454;7.3332209;676.489312439085;2674;FALSE
"visualStop";"id12";135;1;27;10;3.05103631315137;8.0301;10.618351;561.590106692049;2053;FALSE
"visualStop";"id107";180;1;19;6;1.11208572469719;4.3627;3.27585;508.866318298789;2096;FALSE
"visualStop";"id20";45;1;27;10;2.97698794619355;6.6503;7.31318;293.171959819703;1472;FALSE
"visualStop";"id119";135;1;21;7;1.5999127414849;4.42899999999999;7.60013;693.259295190448;2303;FALSE
"mental";"id84";90;1;27;10;1.73526085986396;6.4246;5.40221;738.236678971678;1550;FALSE
"visual";"id52";180;1;15;4;6.96978912937718;20.5644;25.0409;203.788989561566;3451;FALSE
"visualStop";"id86";45;1;23;8;2.69931623256684;8.8331;5.302;151.239052230268;1568;FALSE
"mental";"id71";45;1;27;10;0.531932772228208;2.5336;1.6511;224.697804787441;1278;FALSE
"visual";"id84";45;1;21;7;1.21552451113784;5.6704;4.66149;741.795341183765;1554;FALSE
"visualStop";"id73";90;1;11;2;2.99229293868616;4.531328;9.14939;200.374231266691;1515;FALSE
"visual";"id9";90;1;19;6;1.14317189127109;3.0481;3.697211;203.674875879943;1073;FALSE
"visual";"id144";45;1;25;9;1.71564732595989;3.7926;6.872194;237.592707540244;1768;FALSE
"visual";"id89";135;1;9;1;3.59500526578789;5.9411;12.50301;481.364386316566;1820;FALSE
"visualStop";"id106";180;1;15;4;2.20788826190375;9.45;5.50485;722.060494349521;1467;FALSE
"visualStop";"id73";45;1;19;6;1.86095122336662;8.15947;3.51567;194.954231196278;2630;FALSE
"mental";"id38";180;1;9;1;1.36435421788168;3.5716;6.45905;259.482771128148;2454;FALSE
"visual";"id3";90;1;29;11;1.63020046326905;4.3123;6.73724;735.144020805668;1268;FALSE
"visual";"id76";135;1;19;6;1.53316920042223;6.1574;3.92675;652.038884457721;1765;FALSE
"visualStop";"id32";180;1;11;2;1.98037106371224;5.2003;7.76046;684.575682562335;1952;FALSE
"visual";"id74";135;1;25;9;2.15009463513823;7.2694;8.64936;529.181350919243;2229;FALSE
"visualStop";"id90";135;1;21;7;1.20949475419346;4.5811;4.24487;522.201548950462;1687;FALSE
"visualStop";"id131";180;1;11;2;1.57035708084892;4.2538;6.7744;481.313069010657;2709;FALSE
"visualStop";"id150";45;1;29;11;2.49828773659887;9.9235;7.3523;317.096464372258;1005;FALSE
"mental";"id102";135;1;21;7;4.00517123801933;11.52336;12.868385;220.921216162306;3308;FALSE
"visualStop";"id61";135;1;31;12;1.24823590103649;3.8679;3.726576;212.687459306189;2525;FALSE
"mental";"id12";90;1;13;3;1.84229798203131;4.9683;6.7948;554.352762615115;1615;FALSE
"mental";"id95";135;1;31;12;1.83517446444443;4.7927;6.3331;234.51826174068;2650;FALSE
"visualStop";"id60";135;1;25;9;1.95525006901605;5.0432;5.11329;194.56323861749;3038;FALSE
"visual";"id32";45;1;25;9;0.90279104244162;3.9471;3.640171;673.841624136199;1178;FALSE
"visual";"id25";90;1;23;8;1.81073011301867;4.8974;6.91492;279.576304163134;1749;FALSE
"mental";"id111";135;1;11;2;3.81387896122702;8.1891;13.0547;770.672949238819;2047;FALSE
"visualStop";"id80";180;1;9;1;1.83304843406334;6.9439;4.33965;214.01428898831;2436;FALSE
"visualStop";"id37";180;1;25;9;1.83718268247322;4.7625;7.27344;742.548169057229;1923;FALSE
"visualStop";"id19";45;1;23;8;0.906885868989577;3.1774;2.768;289.825283930444;1639;FALSE
"visualStop";"id66";45;1;27;10;3.42062641156141;7.7388;11.7584;248.715887997371;1648;FALSE
"mental";"id132";180;1;13;3;3.05966138386566;8.058081;10.07432;482.102648078103;5022;FALSE
"mental";"id133";45;1;17;5;2.24274211558002;6.2001;10.40096;585.173436568522;4014;FALSE
"visual";"id84";90;1;11;2;1.0863771711267;3.8183;5.48904;769.274708638523;1947;FALSE
"mental";"id104";180;1;29;11;1.37531969681342;3.2507;5.330995;260.825333771333;1223;FALSE
"mental";"id89";135;1;19;6;1.14865236663041;3.5589;9.80968;493.936824081784;3207;FALSE
"visual";"id12";135;1;15;4;1.4413651473019;2.8546;6.821813;567.065302412704;1704;FALSE
"mental";"id123";135;1;25;9;1.46016118269207;4.5653;6.750653;662.326696964552;1908;FALSE
"visual";"id87";135;1;9;1;2.17755510067111;7.5503;8.6009;695.146876051175;3651;FALSE
"visual";"id14";90;1;21;7;2.057386546685;3.11973;10.16538;391.006366208118;1629;FALSE
"visual";"id105";45;1;25;9;1.40328551120526;4.2444;2.68496;227.825948679556;1188;FALSE
"visual";"id79";180;1;15;4;2.21310265021575;12.8135;5.026153;268.371283070683;1840;FALSE
"visualStop";"id26";90;1;9;1;4.23442478964695;14.58330322;17.31614;735.219592080679;3211;FALSE
"mental";"id63";45;1;23;8;2.64015049927002;6.84014;6.48574;501.062449545169;1812;FALSE
"visualStop";"id58";135;1;9;1;2.60584385076083;7.1335;12.72355;605.604121201019;1981;FALSE
"visual";"id128";180;1;25;9;1.73458400430305;7.50830000000001;5.37032;501.268907921103;2065;FALSE
"visual";"id32";135;1;21;7;1.78337396457075;6.8521;6.015593;638.633701175076;1649;FALSE
"visualStop";"id39";180;1;9;1;12.1319259175582;57.028;29.6981;4455.7435647599;2962;FALSE
"mental";"id54";45;1;29;11;1.20914274355913;3.5432;5.040561;663.553953695872;1340;FALSE
"visualStop";"id124";90;1;9;1;1.37687210950908;4.3445;4.52818;588.659625488234;1491;FALSE
"visualStop";"id75";180;1;11;2;3.94874877459437;10.4705;13.94562;719.147823665773;3580;FALSE
"visual";"id95";45;1;11;2;2.29442692066187;4.3588;8.84283;244.112930319244;1905;FALSE
"mental";"id85";180;1;25;9;2.5165435101448;7.4524;11.96695;825.832073892168;4105;FALSE
"mental";"id117";135;1;27;10;3.56379323758553;11.4943;10.87488;532.197870789142;8297;TRUE
"mental";"id135";180;1;23;8;1.45230316397932;4.4114;7.34207;634.117675244044;3733;FALSE
"visual";"id116";45;1;9;1;2.28019052357059;6.0957;10.57675;743.349926960024;2931;FALSE
"visual";"id44";180;1;11;2;2.56061496591225;8.5981;6.1494;518.698362596579;2627;FALSE
"visual";"id100";45;1;27;10;1.74818118232567;3.9333;8.354843;822.349755954853;1411;FALSE
"visual";"id40";180;1;27;10;2.29663143316816;4.384502;9.53732;557.219400607643;1656;FALSE
"visual";"id114";180;1;9;1;3.46886919584755;8.9962;9.82953;510.093807661924;3388;FALSE
"mental";"id118";45;1;31;12;7.28880597594125;18.0291;23.71291;250.83635449101;2311;FALSE
"mental";"id85";180;1;11;2;2.64983543357288;10.0639;6.248803;847.281220192084;3800;FALSE
"visual";"id27";180;1;11;2;1.70292246825071;5.6177;6.46226;196.253144512296;3785;FALSE
"visualStop";"id3";180;1;13;3;3.53888354878131;11.2833;10.47715;746.509926786545;2470;FALSE
"visualStop";"id142";135;1;13;3;1.72593171855093;3.5816;7.995906;277.91708485232;2549;FALSE
"visualStop";"id102";45;1;29;11;2.90851313330002;5.72325;9.43393;214.949366620472;989;FALSE
"visual";"id107";45;1;23;8;1.09920664397586;4.1356;4.55223;499.679519614247;1199;FALSE
"visualStop";"id131";135;1;21;7;1.58999585573764;4.9294;8.2532;487.321792304306;1394;FALSE
"visualStop";"id99";90;1;17;5;1.24184251038919;5.4939;4.713203;547.808702974542;1544;FALSE
"visual";"id15";45;1;13;3;1.35058157809996;4.84205;5.31862;565.008337903312;1376;FALSE
"mental";"id38";135;1;9;1;2.09386058749508;5.3847;7.63811;281.814634072456;3107;FALSE
"mental";"id114";135;1;25;9;1.72640687821154;3.87572;5.924778;511.70187125876;1944;FALSE
"visual";"id44";180;1;31;12;2.7098294920039;4.9401;12.477616;513.338001565841;2149;FALSE
"visualStop";"id138";45;1;11;2;3.54269285248957;37.2374;11.80185;742.76407042944;1492;FALSE
"mental";"id47";45;1;23;8;2.3984925533158;6.3437;8.49299;640.824187624718;1766;FALSE
"visualStop";"id67";135;1;19;6;1.70327482985548;5.42310000000001;7.89575;422.313487612501;1885;FALSE
"mental";"id107";180;1;21;7;2.45679292488652;5.2404;9.643;527.316907406236;3277;FALSE
"visualStop";"id93";180;1;31;12;3.14774831304916;10.5555;8.30472;491.361815058644;2849;FALSE
"mental";"id68";180;1;11;2;3.94418114176634;4.213;12.83212;340.740040165321;2645;FALSE
"visualStop";"id105";180;1;21;7;3.22010243345622;8.3231;8.53138;223.232437035416;3990;FALSE
"visual";"id32";135;1;21;7;0.938876291670068;5.012;4.179688;620.098844913717;1252;FALSE
"visualStop";"id115";135;1;27;10;1.86923915491247;6.7544;8.11441;871.347550621264;1598;FALSE
"visual";"id34";180;1;27;10;3.22817808484889;8.88109;8.308113;259.044723149753;3754;FALSE
"visual";"id115";180;1;9;1;3.65866625238217;12.6221;14.4182;864.41034478691;4009;FALSE
"visualStop";"id92";180;1;17;5;1.98529188745621;4.5839;8.39904;193.46329074492;1753;FALSE
"visualStop";"id84";135;1;17;5;1.95045823247874;6.1756;9.00599;787.512307659426;2353;FALSE
"visual";"id128";45;1;9;1;3.72872435906611;7.0104;11.6061;503.636084927453;1682;FALSE
"visualStop";"id101";135;1;19;6;1.63622157268994;5.3713;6.28839;586.063120466952;1626;FALSE
"mental";"id125";135;1;23;8;3.20036792513507;6.6506;13.45733;423.720716207802;2969;FALSE
"mental";"id131";180;1;15;4;3.19719602706235;6.766;14.63686;469.70459301134;1871;FALSE
"mental";"id98";45;1;15;4;0;0;0;0;6413;TRUE
"visual";"id53";90;1;29;11;3.2923493784441;11.3647;6.87745;704.725769077817;2093;FALSE
"mental";"id44";90;1;15;4;2.50031771916092;5.1203;8.87333;528.663504933996;1334;FALSE
"visual";"id13";135;1;9;1;1.89929924737503;4.5403;6.337759;177.768704426128;1952;FALSE
"mental";"id114";135;1;25;9;1.11512038350357;4.22212;3.96467;493.168811268851;2141;FALSE
"visual";"id76";45;1;19;6;1.17626694797674;3.1638;6.041529;663.776386881915;1687;FALSE
"visualStop";"id9";45;1;27;10;0.824075469148836;3.1887;2.59552;237.37548164392;1319;FALSE
"visual";"id12";180;1;15;4;2.41311010054474;7.3941;9.9279;566.332004516651;2605;FALSE
"visual";"id140";90;1;25;9;0.936244659447609;1.1746;2.8875;119.422556164632;927;FALSE
"mental";"id58";45;1;19;6;1.0967177325405;4.7503;4.55935;613.081878980091;1651;FALSE
"visualStop";"id114";90;1;27;10;1.66850661455235;3.420824;7.2462;499.593414971414;1555;FALSE
"visual";"id60";90;1;27;10;3.27975943359249;7.689;9.16268;187.348734668047;1973;FALSE
"visual";"id124";45;1;17;5;1.37689212384611;4.3608;5.49418;626.191712250227;1637;FALSE
"visualStop";"id90";45;1;21;7;1.18825292365981;3.70050000000001;5.05561;541.746565805298;1106;FALSE
"visualStop";"id45";180;1;13;3;6.16604711454366;22.3856;7.155805;595.484513092029;2378;FALSE
"visualStop";"id132";45;1;29;11;8.79452447083551;17.9343;26.78036;486.155436781266;2473;FALSE
"visualStop";"id101";45;1;19;6;2.02438466647457;4.4526;8.088138;562.834071538054;1100;FALSE
"visualStop";"id65";180;1;23;8;1.39126010047544;3.74229999999999;5.52496;251.239998743893;2119;FALSE
"visual";"id128";45;1;23;8;2.74803672495658;9.9229;8.2744;486.537042946447;1843;FALSE
"visualStop";"id96";45;1;27;10;1.25336744374674;5.6189;4.90886;692.33277074565;1327;FALSE
"visualStop";"id110";90;1;9;1;1.40918794581209;4.5479;5.13864;228.852279386295;1564;FALSE
"visual";"id14";90;1;15;4;1.21620256544176;4.08704;3.6421083;408.867417014105;1540;FALSE
"visualStop";"id101";135;1;21;7;2.44556206468201;5.148;10.373;565.007179288849;1698;FALSE
"visual";"id13";180;1;15;4;1.94977262772117;5.3749;8.43451;186.495569202453;3104;FALSE
"visualStop";"id83";90;1;13;3;1.70580283919415;4.9785;8.09165;272.676482570751;2946;FALSE
"mental";"id120";180;1;21;7;2.0016833190323;5.47521;8.46999;446.780977774297;2203;FALSE
"visualStop";"id79";90;1;17;5;3.00102379551218;4.8962;10.27964;280.162642739193;2234;FALSE
"visualStop";"id12";90;1;23;8;2.06357244886594;3.6129;10.14327;576.715185440089;1321;FALSE
"visualStop";"id114";180;1;27;10;1.22955010475877;5.41946;3.45184;517.785725868222;2427;FALSE
"mental";"id66";90;1;21;7;3.09802193011824;9.4347;11.963537;253.355365647526;2968;FALSE
"mental";"id82";90;1;17;5;3.9945668222381;15.5984;8.27918;508.167761673057;3867;FALSE
"visual";"id103";90;1;23;8;1.11779488767869;3.0951;5.21875;541.826400397637;1162;FALSE
"visual";"id33";45;1;29;11;1.84918295280453;5.58679;6.459021;549.620253074037;1559;FALSE
"visual";"id108";90;1;15;4;1.4705544331631;3.7683;6.355871;630.20184081601;1429;FALSE
"mental";"id35";135;1;31;12;2.6670933189291;8.5019;10.80579;683.704974471365;3984;FALSE
"mental";"id6";135;1;25;9;2.22599564329903;6.2932;9.196825;502.198421512861;5370;FALSE
"visualStop";"id130";45;1;29;11;1.56232930136594;6.0467;5.68538;693.903085165375;1949;FALSE
"mental";"id134";135;1;19;6;1.72338326695263;2.4373;5.6078;215.896744878363;1446;FALSE
"visual";"id95";135;1;11;2;2.1306460519132;5.0398;7.06216;235.250757816052;1894;FALSE
"visual";"id116";45;1;9;1;2.59429784842357;6.0617;11.20084;759.909344382218;1869;FALSE
"visual";"id135";180;1;31;12;3.0868491767968;8.68421;8.41449;620.683974012635;1872;FALSE
"visualStop";"id140";90;1;27;10;1.01490925447173;1.9256;3.3732;110.799250104402;1222;FALSE
"visual";"id145";90;1;13;3;1.17663287145465;3.3281;5.549449;445.541956394058;2007;FALSE
"visual";"id54";90;1;21;7;1.20967544243318;4.5721;5.71979;687.659575594217;1841;FALSE
"visual";"id34";90;1;11;2;2.4422897641655;4.729;11.20293;236.942253810519;2412;FALSE
"visualStop";"id134";45;1;21;7;0.757125010214033;3.4944;2.203271;210.956745429002;1223;FALSE
"visual";"id102";90;1;27;10;1.58434691466814;3.96835;5.10327;189.536458975298;1067;FALSE
"visual";"id116";90;1;9;1;1.55048442840149;4.7213;6.71131;796.527848592173;2019;FALSE
"visualStop";"id34";180;1;15;4;2.3733854063331;7.5206;9.81068;271.509760020697;3284;FALSE
"mental";"id124";90;1;29;11;1.05409695488169;4.9373;3.513685;586.651174662728;1886;FALSE
"mental";"id110";45;1;31;12;1.62806122300243;4.7933;7.081043;214.715825060572;2382;FALSE
"visualStop";"id33";180;1;25;9;4.9635404563934;10.62593;13.21477;575.09375431009;2874;FALSE
"visualStop";"id80";180;1;9;1;0.84763880226201;4.0646;3.3276;187.775242629214;2238;FALSE
"mental";"id39";180;1;13;3;3.75262318644901;11.675;11.95061;760.37419416915;2987;FALSE
"visual";"id9";90;1;23;8;1.07215949456742;3.997;2.568403;193.410658291856;1335;FALSE
"visualStop";"id79";135;1;19;6;0.982481634355183;2.4991;5.252995;254.110264787028;1528;FALSE
"visual";"id58";135;1;27;10;1.33601133530993;4.663;7.28859;627.651159903;2099;FALSE
"mental";"id80";90;1;17;5;1.3121785077686;6.9677;3.0286;188.225588720386;1615;FALSE
"visual";"id147";45;1;21;7;1.64262951384544;5.7833;3.49413;311.34234192398;2285;FALSE
"visualStop";"id40";45;1;11;2;2.11717213624193;6.4327;7.78696;570.724212404865;1338;FALSE
"mental";"id128";90;1;29;11;2.6149089045176;4.8041;11.77315;522.159045029039;2106;FALSE
"mental";"id149";45;1;21;7;2.17719543622803;9.4364;6.31412;681.605296372986;2526;FALSE
"visualStop";"id148";180;1;13;3;2.59841360799701;6.5575;9.49338;563.270390768143;2574;FALSE
"visualStop";"id85";45;1;15;4;1.73491774103129;5.625;7.17781;826.849345934359;1693;FALSE
"visual";"id49";180;1;13;3;1.66055140362891;5.59202;6.50429;576.766855958384;2505;FALSE
"visual";"id69";135;1;9;1;1.45271009260377;4.0262;8.78822;314.71582692258;2834;FALSE
"visualStop";"id123";180;1;31;12;1.29961884676621;5.0473;6.10985;650.019951066798;2187;FALSE
"visualStop";"id130";135;1;27;10;3.7711271595625;11.7691;8.94345;689.549794400932;3280;FALSE
"visual";"id111";90;1;9;1;1.32284363086713;4.3004;8.56044;779.415071826671;3410;FALSE
"visual";"id147";135;1;25;9;1.38243725282793;3.7428;4.3926;290.144700418762;3948;FALSE
"mental";"id43";180;1;29;11;1.15505166603931;4.5945;5.84361;555.997517347155;2355;FALSE
"visualStop";"id58";90;1;13;3;1.75480671614496;3.8912;8.13472;590.025483600464;1308;FALSE
"visual";"id35";135;1;17;5;2.07646484077074;6.731;8.54384;683.497989348387;3509;FALSE
"mental";"id12";90;1;13;3;1.53307928509496;3.305;6.806709;551.422604636941;1723;FALSE
"visual";"id98";90;1;29;11;4.34895966435017;6.47199999999999;18.11218;542.22137686129;2632;FALSE
"visual";"id64";90;1;11;2;3.94612790924083;11.35646;12.31424;436.286294335983;2422;FALSE
"visual";"id131";180;1;25;9;2.15267326748537;5.0444;9.2136;464.804380075881;3378;FALSE
"visualStop";"id50";135;1;21;7;0.673633219400176;3.0251;2.62864;225.563146748285;2060;FALSE
"visualStop";"id93";180;1;15;4;3.01861217754352;7.674;10.85221;462.589153395575;2253;FALSE
"visualStop";"id126";180;1;23;8;3.72622466723575;12.82749;12.2429;488.619918981939;4359;FALSE
"visualStop";"id9";90;1;27;10;1.28621608140838;3.383;4.0303;199.742805615829;2213;FALSE
"visual";"id145";180;1;11;2;3.19058407346063;10.2164;15.62889;455.320993701885;4299;FALSE
"visual";"id2";45;1;27;10;2.04722581692932;5.4349;7.7652893;625.02781468004;1461;FALSE
"visualStop";"id22";135;1;21;7;1.71192382792391;11.0796;4.4644;717.514287083812;1165;FALSE
"visual";"id74";180;1;25;9;3.52281799308471;4.4876;13.28191;539.397498553523;2452;FALSE
"visualStop";"id24";45;1;19;6;1.97613799772468;2.8968;5.82166;163.749694161178;1453;FALSE
"mental";"id35";90;1;21;7;2.11944868133874;7.6043;6.808169;669.730925073669;3079;FALSE
"visual";"id101";45;1;11;2;1.83190825114924;5.6447;7.35992;561.566259587254;2176;FALSE
"visualStop";"id22";180;1;31;12;2.38287245388404;8.72859999999999;7.132482;679.330236029136;2295;FALSE
"visualStop";"id126";180;1;23;8;3.88000834369227;11.0665;13.5966;476.031954833265;3507;FALSE
"visual";"id128";180;1;25;9;1.36784874648294;4.9522;4.92256;502.717238305502;1711;FALSE
"visualStop";"id15";180;1;17;5;2.32860019119595;5.93649;8.20038;574.741733042778;2926;FALSE
"mental";"id32";90;1;13;3;2.88233551845695;12.7063;5.396175;695.709840238725;2420;FALSE
"visualStop";"id65";90;1;23;8;1.47382411737953;4.8034;4.477218;206.68561067184;1756;FALSE
